Serial Number:20799874 --

"Date Time, GMT -0400","Temp, (*F)","Button Down","Button Up","Host Connect","EOF"
2021-06-04 15:10:04,64.66, , , , 
2021-06-04 15:25:04,64.74, , , , 
2021-06-04 15:40:04,64.74, , , , 
2021-06-04 15:55:04,64.74, , , , 
2021-06-04 16:10:04,64.66, , , , 
2021-06-04 16:25:04,64.66, , , , 
2021-06-04 16:40:04,64.58, , , , 
2021-06-04 16:55:04,64.50, , , , 
2021-06-04 17:10:04,64.50, , , , 
2021-06-04 17:25:04,64.43, , , , 
2021-06-04 17:40:04,64.35, , , , 
2021-06-04 17:55:04,64.35, , , , 
2021-06-04 18:10:04,64.27, , , , 
2021-06-04 18:25:04,64.20, , , , 
2021-06-04 18:40:04,64.20, , , , 
2021-06-04 18:55:04,64.20, , , , 
2021-06-04 19:10:04,64.27, , , , 
2021-06-04 19:25:04,64.27, , , , 
2021-06-04 19:40:04,64.27, , , , 
2021-06-04 19:55:04,64.35, , , , 
2021-06-04 20:10:04,64.27, , , , 
2021-06-04 20:25:04,64.35, , , , 
2021-06-04 20:40:04,64.27, , , , 
2021-06-04 20:55:04,64.20, , , , 
2021-06-04 21:10:04,64.12, , , , 
2021-06-04 21:25:04,64.12, , , , 
2021-06-04 21:40:04,63.96, , , , 
2021-06-04 21:55:04,63.96, , , , 
2021-06-04 22:10:04,63.81, , , , 
2021-06-04 22:25:04,63.73, , , , 
2021-06-04 22:40:04,63.58, , , , 
2021-06-04 22:55:04,63.50, , , , 
2021-06-04 23:10:04,63.42, , , , 
2021-06-04 23:25:04,63.35, , , , 
2021-06-04 23:40:04,63.27, , , , 
2021-06-04 23:55:04,63.11, , , , 
2021-06-05 00:10:04,63.04, , , , 
2021-06-05 00:25:04,62.96, , , , 
2021-06-05 00:40:04,62.88, , , , 
2021-06-05 00:55:04,62.81, , , , 
2021-06-05 01:10:04,62.65, , , , 
2021-06-05 01:25:04,62.57, , , , 
2021-06-05 01:40:04,62.57, , , , 
2021-06-05 01:55:04,62.50, , , , 
2021-06-05 02:10:04,62.34, , , , 
2021-06-05 02:25:04,62.34, , , , 
2021-06-05 02:40:04,62.27, , , , 
2021-06-05 02:55:04,62.11, , , , 
2021-06-05 03:10:04,62.11, , , , 
2021-06-05 03:25:04,62.03, , , , 
2021-06-05 03:40:04,61.88, , , , 
2021-06-05 03:55:04,61.88, , , , 
2021-06-05 04:10:04,61.80, , , , 
2021-06-05 04:25:04,61.65, , , , 
2021-06-05 04:40:04,61.57, , , , 
2021-06-05 04:55:04,61.57, , , , 
2021-06-05 05:10:04,61.49, , , , 
2021-06-05 05:25:04,61.34, , , , 
2021-06-05 05:40:04,61.18, , , , 
2021-06-05 05:55:04,61.26, , , , 
2021-06-05 06:10:04,61.18, , , , 
2021-06-05 06:25:04,61.03, , , , 
2021-06-05 06:40:04,61.03, , , , 
2021-06-05 06:55:04,60.95, , , , 
2021-06-05 07:10:04,60.95, , , , 
2021-06-05 07:25:04,60.95, , , , 
2021-06-05 07:40:04,61.03, , , , 
2021-06-05 07:55:04,61.11, , , , 
2021-06-05 08:10:04,61.34, , , , 
2021-06-05 08:25:04,61.49, , , , 
2021-06-05 08:40:04,61.65, , , , 
2021-06-05 08:55:04,61.72, , , , 
2021-06-05 09:10:04,61.96, , , , 
2021-06-05 09:25:04,62.11, , , , 
2021-06-05 09:40:04,62.34, , , , 
2021-06-05 09:55:04,62.50, , , , 
2021-06-05 10:10:04,62.73, , , , 
2021-06-05 10:25:04,63.04, , , , 
2021-06-05 10:40:04,63.19, , , , 
2021-06-05 10:55:04,63.50, , , , 
2021-06-05 11:10:04,63.58, , , , 
2021-06-05 11:25:04,63.81, , , , 
2021-06-05 11:40:04,64.04, , , , 
2021-06-05 11:55:04,64.43, , , , 
2021-06-05 12:10:04,64.81, , , , 
2021-06-05 12:25:04,64.97, , , , 
2021-06-05 12:40:04,65.20, , , , 
2021-06-05 12:55:04,65.51, , , , 
2021-06-05 13:10:04,65.74, , , , 
2021-06-05 13:25:04,66.13, , , , 
2021-06-05 13:40:04,66.28, , , , 
2021-06-05 13:55:04,66.59, , , , 
2021-06-05 14:10:04,66.82, , , , 
2021-06-05 14:25:04,67.13, , , , 
2021-06-05 14:40:04,67.36, , , , 
2021-06-05 14:55:04,67.67, , , , 
2021-06-05 15:10:04,67.98, , , , 
2021-06-05 15:25:04,68.21, , , , 
2021-06-05 15:40:04,68.52, , , , 
2021-06-05 15:55:04,68.75, , , , 
2021-06-05 16:10:04,68.91, , , , 
2021-06-05 16:25:04,69.06, , , , 
2021-06-05 16:40:04,69.22, , , , 
2021-06-05 16:55:04,69.29, , , , 
2021-06-05 17:10:04,69.29, , , , 
2021-06-05 17:25:04,69.45, , , , 
2021-06-05 17:40:04,69.37, , , , 
2021-06-05 17:55:04,69.37, , , , 
2021-06-05 18:10:04,69.45, , , , 
2021-06-05 18:25:04,69.52, , , , 
2021-06-05 18:40:04,69.52, , , , 
2021-06-05 18:55:04,69.37, , , , 
2021-06-05 19:10:04,69.37, , , , 
2021-06-05 19:25:04,69.22, , , , 
2021-06-05 19:40:04,69.22, , , , 
2021-06-05 19:55:04,69.14, , , , 
2021-06-05 20:10:04,69.06, , , , 
2021-06-05 20:25:04,69.06, , , , 
2021-06-05 20:40:04,68.91, , , , 
2021-06-05 20:55:04,68.83, , , , 
2021-06-05 21:10:04,68.83, , , , 
2021-06-05 21:25:04,68.67, , , , 
2021-06-05 21:40:04,68.60, , , , 
2021-06-05 21:55:04,68.52, , , , 
2021-06-05 22:10:04,68.37, , , , 
2021-06-05 22:25:04,68.29, , , , 
2021-06-05 22:40:04,68.29, , , , 
2021-06-05 22:55:04,68.13, , , , 
2021-06-05 23:10:04,68.06, , , , 
2021-06-05 23:25:04,67.83, , , , 
2021-06-05 23:40:04,67.75, , , , 
2021-06-05 23:55:04,67.59, , , , 
2021-06-06 00:10:04,67.52, , , , 
2021-06-06 00:25:04,67.36, , , , 
2021-06-06 00:40:04,67.28, , , , 
2021-06-06 00:55:04,67.13, , , , 
2021-06-06 01:10:04,66.98, , , , 
2021-06-06 01:25:04,66.90, , , , 
2021-06-06 01:40:04,66.74, , , , 
2021-06-06 01:55:04,66.67, , , , 
2021-06-06 02:10:04,66.44, , , , 
2021-06-06 02:25:04,66.44, , , , 
2021-06-06 02:40:04,66.28, , , , 
2021-06-06 02:55:04,66.13, , , , 
2021-06-06 03:10:04,66.05, , , , 
2021-06-06 03:25:04,65.97, , , , 
2021-06-06 03:40:04,65.89, , , , 
2021-06-06 03:55:04,65.74, , , , 
2021-06-06 04:10:04,65.66, , , , 
2021-06-06 04:25:04,65.51, , , , 
2021-06-06 04:40:04,65.43, , , , 
2021-06-06 04:55:04,65.35, , , , 
2021-06-06 05:10:04,65.20, , , , 
2021-06-06 05:25:04,65.20, , , , 
2021-06-06 05:40:04,65.05, , , , 
2021-06-06 05:55:04,65.05, , , , 
2021-06-06 06:10:04,64.97, , , , 
2021-06-06 06:25:04,64.81, , , , 
2021-06-06 06:40:04,64.74, , , , 
2021-06-06 06:55:04,64.66, , , , 
2021-06-06 07:10:04,64.58, , , , 
2021-06-06 07:25:04,64.58, , , , 
2021-06-06 07:40:04,64.58, , , , 
2021-06-06 07:55:04,64.58, , , , 
2021-06-06 08:10:04,64.58, , , , 
2021-06-06 08:25:04,64.81, , , , 
2021-06-06 08:40:04,64.89, , , , 
2021-06-06 08:55:04,65.20, , , , 
2021-06-06 09:10:04,65.28, , , , 
2021-06-06 09:25:04,65.51, , , , 
2021-06-06 09:40:04,65.74, , , , 
2021-06-06 09:55:04,65.89, , , , 
2021-06-06 10:10:04,66.13, , , , 
2021-06-06 10:25:04,66.44, , , , 
2021-06-06 10:40:04,66.82, , , , 
2021-06-06 10:55:04,66.90, , , , 
2021-06-06 11:10:04,66.98, , , , 
2021-06-06 11:20:39, ,Logged, , , 
2021-06-06 11:20:41, , ,Logged, , 
2021-06-06 11:21:20, , , ,Logged, 
2021-06-06 11:25:04,68.13, , , , 
2021-06-06 11:40:04,67.52, , , , 
2021-06-06 11:55:04,67.67, , , , 
2021-06-06 12:10:04,67.98, , , , 
2021-06-06 12:25:04,68.21, , , , 
2021-06-06 12:40:04,68.44, , , , 
2021-06-06 12:55:04,68.67, , , , 
2021-06-06 13:10:04,68.83, , , , 
2021-06-06 13:25:04,69.14, , , , 
2021-06-06 13:40:04,69.29, , , , 
2021-06-06 13:55:04,69.60, , , , 
2021-06-06 14:10:04,69.83, , , , 
2021-06-06 14:25:04,70.22, , , , 
2021-06-06 14:40:04,70.37, , , , 
2021-06-06 14:55:04,70.91, , , , 
2021-06-06 15:10:04,71.15, , , , 
2021-06-06 15:25:04,71.53, , , , 
2021-06-06 15:40:04,71.45, , , , 
2021-06-06 15:55:04,71.61, , , , 
2021-06-06 16:10:04,71.69, , , , 
2021-06-06 16:25:04,71.76, , , , 
2021-06-06 16:40:04,71.84, , , , 
2021-06-06 16:55:04,71.84, , , , 
2021-06-06 17:10:04,71.84, , , , 
2021-06-06 17:25:04,71.84, , , , 
2021-06-06 17:40:04,71.92, , , , 
2021-06-06 17:55:04,71.92, , , , 
2021-06-06 18:10:04,72.00, , , , 
2021-06-06 18:25:04,71.92, , , , 
2021-06-06 18:40:04,72.00, , , , 
2021-06-06 18:55:04,71.84, , , , 
2021-06-06 19:10:04,71.92, , , , 
2021-06-06 19:25:04,71.84, , , , 
2021-06-06 19:40:04,71.69, , , , 
2021-06-06 19:55:04,71.61, , , , 
2021-06-06 20:10:04,71.53, , , , 
2021-06-06 20:25:04,71.45, , , , 
2021-06-06 20:40:04,71.38, , , , 
2021-06-06 20:55:04,71.22, , , , 
2021-06-06 21:10:04,71.15, , , , 
2021-06-06 21:25:04,70.91, , , , 
2021-06-06 21:40:04,70.84, , , , 
2021-06-06 21:55:04,70.76, , , , 
2021-06-06 22:10:04,70.61, , , , 
2021-06-06 22:25:04,70.53, , , , 
2021-06-06 22:40:04,70.45, , , , 
2021-06-06 22:55:04,70.30, , , , 
2021-06-06 23:10:04,70.30, , , , 
2021-06-06 23:25:04,70.14, , , , 
2021-06-06 23:40:04,69.99, , , , 
2021-06-06 23:55:04,69.91, , , , 
2021-06-07 00:10:04,69.76, , , , 
2021-06-07 00:25:04,69.60, , , , 
2021-06-07 00:40:04,69.45, , , , 
2021-06-07 00:55:04,69.37, , , , 
2021-06-07 01:10:04,69.22, , , , 
2021-06-07 01:25:04,69.22, , , , 
2021-06-07 01:40:04,69.06, , , , 
2021-06-07 01:55:04,68.91, , , , 
2021-06-07 02:10:04,68.83, , , , 
2021-06-07 02:25:04,68.67, , , , 
2021-06-07 02:40:04,68.60, , , , 
2021-06-07 02:55:04,68.52, , , , 
2021-06-07 03:10:04,68.29, , , , 
2021-06-07 03:25:04,68.21, , , , 
2021-06-07 03:40:04,68.06, , , , 
2021-06-07 03:55:04,67.98, , , , 
2021-06-07 04:10:04,67.98, , , , 
2021-06-07 04:25:04,67.75, , , , 
2021-06-07 04:40:04,67.67, , , , 
2021-06-07 04:55:04,67.59, , , , 
2021-06-07 05:10:04,67.52, , , , 
2021-06-07 05:25:04,67.44, , , , 
2021-06-07 05:40:04,67.36, , , , 
2021-06-07 05:55:04,67.28, , , , 
2021-06-07 06:10:04,67.13, , , , 
2021-06-07 06:25:04,67.13, , , , 
2021-06-07 06:40:04,67.13, , , , 
2021-06-07 06:55:04,67.13, , , , 
2021-06-07 07:10:04,67.13, , , , 
2021-06-07 07:25:04,67.28, , , , 
2021-06-07 07:40:04,67.28, , , , 
2021-06-07 07:55:04,67.28, , , , 
2021-06-07 08:10:04,67.44, , , , 
2021-06-07 08:25:04,67.59, , , , 
2021-06-07 08:40:04,67.75, , , , 
2021-06-07 08:55:04,67.83, , , , 
2021-06-07 09:10:04,67.98, , , , 
2021-06-07 09:25:04,68.21, , , , 
2021-06-07 09:40:04,68.44, , , , 
2021-06-07 09:55:04,68.60, , , , 
2021-06-07 10:10:04,68.83, , , , 
2021-06-07 10:25:04,69.06, , , , 
2021-06-07 10:40:04,69.45, , , , 
2021-06-07 10:55:04,69.45, , , , 
2021-06-07 11:10:04,69.60, , , , 
2021-06-07 11:25:04,69.91, , , , 
2021-06-07 11:40:04,69.99, , , , 
2021-06-07 11:55:04,70.30, , , , 
2021-06-07 12:10:04,70.53, , , , 
2021-06-07 12:25:04,70.84, , , , 
2021-06-07 12:40:04,70.84, , , , 
2021-06-07 12:55:04,71.07, , , , 
2021-06-07 13:10:04,71.15, , , , 
2021-06-07 13:25:04,71.38, , , , 
2021-06-07 13:40:04,71.45, , , , 
2021-06-07 13:55:04,71.69, , , , 
2021-06-07 14:10:04,71.84, , , , 
2021-06-07 14:25:04,72.15, , , , 
2021-06-07 14:40:04,72.07, , , , 
2021-06-07 14:55:04,72.46, , , , 
2021-06-07 15:10:04,73.08, , , , 
2021-06-07 15:25:04,72.84, , , , 
2021-06-07 15:40:04,73.31, , , , 
2021-06-07 15:55:04,73.62, , , , 
2021-06-07 16:10:04,73.62, , , , 
2021-06-07 16:25:04,73.69, , , , 
2021-06-07 16:40:04,73.93, , , , 
2021-06-07 16:55:04,74.00, , , , 
2021-06-07 17:10:04,73.85, , , , 
2021-06-07 17:25:04,74.00, , , , 
2021-06-07 17:40:04,74.08, , , , 
2021-06-07 17:55:04,74.08, , , , 
2021-06-07 18:10:04,74.08, , , , 
2021-06-07 18:25:04,74.08, , , , 
2021-06-07 18:40:04,74.08, , , , 
2021-06-07 18:55:04,74.00, , , , 
2021-06-07 19:10:04,74.00, , , , 
2021-06-07 19:25:04,74.00, , , , 
2021-06-07 19:40:04,73.93, , , , 
2021-06-07 19:55:04,73.85, , , , 
2021-06-07 20:10:04,73.77, , , , 
2021-06-07 20:25:04,73.62, , , , 
2021-06-07 20:40:04,73.54, , , , 
2021-06-07 20:55:04,73.39, , , , 
2021-06-07 21:10:04,73.23, , , , 
2021-06-07 21:25:04,73.15, , , , 
2021-06-07 21:40:04,73.08, , , , 
2021-06-07 21:55:04,72.92, , , , 
2021-06-07 22:10:04,72.92, , , , 
2021-06-07 22:25:04,72.61, , , , 
2021-06-07 22:40:04,72.54, , , , 
2021-06-07 22:55:04,72.46, , , , 
2021-06-07 23:10:04,72.38, , , , 
2021-06-07 23:25:04,72.30, , , , 
2021-06-07 23:40:04,72.07, , , , 
2021-06-07 23:55:04,72.00, , , , 
2021-06-08 00:10:04,71.84, , , , 
2021-06-08 00:25:04,71.76, , , , 
2021-06-08 00:40:04,71.61, , , , 
2021-06-08 00:55:04,71.53, , , , 
2021-06-08 01:10:04,71.30, , , , 
2021-06-08 01:25:04,71.22, , , , 
2021-06-08 01:40:04,71.15, , , , 
2021-06-08 01:55:04,70.91, , , , 
2021-06-08 02:10:04,70.91, , , , 
2021-06-08 02:25:04,70.76, , , , 
2021-06-08 02:40:04,70.68, , , , 
2021-06-08 02:55:04,70.61, , , , 
2021-06-08 03:10:04,70.45, , , , 
2021-06-08 03:25:04,70.37, , , , 
2021-06-08 03:40:04,70.22, , , , 
2021-06-08 03:55:04,70.22, , , , 
2021-06-08 04:10:04,70.06, , , , 
2021-06-08 04:25:04,70.06, , , , 
2021-06-08 04:40:04,69.91, , , , 
2021-06-08 04:55:04,69.91, , , , 
2021-06-08 05:10:04,69.83, , , , 
2021-06-08 05:25:04,69.76, , , , 
2021-06-08 05:40:04,69.76, , , , 
2021-06-08 05:55:04,69.68, , , , 
2021-06-08 06:10:04,69.76, , , , 
2021-06-08 06:25:04,69.68, , , , 
2021-06-08 06:40:04,69.60, , , , 
2021-06-08 06:55:04,69.52, , , , 
2021-06-08 07:10:04,69.45, , , , 
2021-06-08 07:25:04,69.52, , , , 
2021-06-08 07:40:04,69.45, , , , 
2021-06-08 07:55:04,69.52, , , , 
2021-06-08 08:10:04,69.52, , , , 
2021-06-08 08:25:04,69.68, , , , 
2021-06-08 08:40:04,69.68, , , , 
2021-06-08 08:55:04,69.83, , , , 
2021-06-08 09:10:04,69.91, , , , 
2021-06-08 09:25:04,69.91, , , , 
2021-06-08 09:40:04,70.22, , , , 
2021-06-08 09:55:04,70.30, , , , 
2021-06-08 10:10:04,70.61, , , , 
2021-06-08 10:25:04,70.84, , , , 
2021-06-08 10:40:04,71.15, , , , 
2021-06-08 10:55:04,71.15, , , , 
2021-06-08 11:10:04,71.15, , , , 
2021-06-08 11:25:04,71.38, , , , 
2021-06-08 11:40:04,71.69, , , , 
2021-06-08 11:55:04,71.92, , , , 
2021-06-08 12:10:04,72.15, , , , 
2021-06-08 12:25:04,72.38, , , , 
2021-06-08 12:40:04,72.61, , , , 
2021-06-08 12:55:04,72.92, , , , 
2021-06-08 13:10:04,73.15, , , , 
2021-06-08 13:25:04,73.46, , , , 
2021-06-08 13:40:04,73.69, , , , 
2021-06-08 13:55:04,74.00, , , , 
2021-06-08 14:10:04,74.23, , , , 
2021-06-08 14:25:04,74.31, , , , 
2021-06-08 14:40:04,74.39, , , , 
2021-06-08 14:55:04,74.39, , , , 
2021-06-08 15:10:04,74.47, , , , 
2021-06-08 15:25:04,74.47, , , , 
2021-06-08 15:40:04,74.47, , , , 
2021-06-08 15:55:04,74.39, , , , 
2021-06-08 16:10:04,74.47, , , , 
2021-06-08 16:25:04,74.39, , , , 
2021-06-08 16:40:04,74.23, , , , 
2021-06-08 16:55:04,74.23, , , , 
2021-06-08 17:10:04,74.23, , , , 
2021-06-08 17:25:04,74.16, , , , 
2021-06-08 17:40:04,74.08, , , , 
2021-06-08 17:55:04,74.08, , , , 
2021-06-08 18:10:04,74.00, , , , 
2021-06-08 18:25:04,73.93, , , , 
2021-06-08 18:40:04,73.85, , , , 
2021-06-08 18:55:04,71.69, , , , 
2021-06-08 19:10:04,73.23, , , , 
2021-06-08 19:25:04,73.54, , , , 
2021-06-08 19:40:04,73.54, , , , 
2021-06-08 19:55:04,73.54, , , , 
2021-06-08 20:10:04,73.31, , , , 
2021-06-08 20:25:04,73.15, , , , 
2021-06-08 20:40:04,72.92, , , , 
2021-06-08 20:55:04,72.84, , , , 
2021-06-08 21:10:04,72.84, , , , 
2021-06-08 21:25:04,72.77, , , , 
2021-06-08 21:40:04,72.77, , , , 
2021-06-08 21:55:04,72.84, , , , 
2021-06-08 22:10:04,72.77, , , , 
2021-06-08 22:25:04,72.77, , , , 
2021-06-08 22:40:04,72.77, , , , 
2021-06-08 22:55:04,72.69, , , , 
2021-06-08 23:10:04,72.61, , , , 
2021-06-08 23:25:04,72.61, , , , 
2021-06-08 23:40:04,72.54, , , , 
2021-06-08 23:55:04,72.46, , , , 
2021-06-09 00:10:04,72.46, , , , 
2021-06-09 00:25:04,72.30, , , , 
2021-06-09 00:40:04,72.23, , , , 
2021-06-09 00:55:04,72.07, , , , 
2021-06-09 01:10:04,72.07, , , , 
2021-06-09 01:25:04,72.07, , , , 
2021-06-09 01:40:04,72.00, , , , 
2021-06-09 01:55:04,71.92, , , , 
2021-06-09 02:10:04,71.84, , , , 
2021-06-09 02:25:04,71.76, , , , 
2021-06-09 02:40:04,71.69, , , , 
2021-06-09 02:55:04,71.61, , , , 
2021-06-09 03:10:04,71.61, , , , 
2021-06-09 03:25:04,71.53, , , , 
2021-06-09 03:40:04,71.45, , , , 
2021-06-09 03:55:04,71.38, , , , 
2021-06-09 04:10:04,71.38, , , , 
2021-06-09 04:25:04,71.30, , , , 
2021-06-09 04:40:04,71.30, , , , 
2021-06-09 04:55:04,71.30, , , , 
2021-06-09 05:10:04,71.15, , , , 
2021-06-09 05:25:04,71.15, , , , 
2021-06-09 05:40:04,71.15, , , , 
2021-06-09 05:55:04,70.99, , , , 
2021-06-09 06:10:04,70.99, , , , 
2021-06-09 06:25:04,70.99, , , , 
2021-06-09 06:40:04,70.99, , , , 
2021-06-09 06:55:04,71.07, , , , 
2021-06-09 07:10:04,70.99, , , , 
2021-06-09 07:25:04,71.07, , , , 
2021-06-09 07:40:04,71.07, , , , 
2021-06-09 07:55:04,71.15, , , , 
2021-06-09 08:10:04,71.22, , , , 
2021-06-09 08:25:04,71.30, , , , 
2021-06-09 08:40:04,71.30, , , , 
2021-06-09 08:55:04,71.38, , , , 
2021-06-09 09:10:04,71.53, , , , 
2021-06-09 09:25:04,71.53, , , , 
2021-06-09 09:40:04,71.69, , , , 
2021-06-09 09:55:04,71.84, , , , 
2021-06-09 10:10:04,71.84, , , , 
2021-06-09 10:25:04,72.07, , , , 
2021-06-09 10:40:04,72.69, , , , 
2021-06-09 10:55:04,72.38, , , , 
2021-06-09 11:10:04,72.54, , , , 
2021-06-09 11:25:04,72.69, , , , 
2021-06-09 11:40:04,72.84, , , , 
2021-06-09 11:55:04,73.08, , , , 
2021-06-09 12:10:04,73.31, , , , 
2021-06-09 12:25:04,73.46, , , , 
2021-06-09 12:40:04,73.62, , , , 
2021-06-09 12:55:04,73.77, , , , 
2021-06-09 13:10:04,74.08, , , , 
2021-06-09 13:25:04,74.16, , , , 
2021-06-09 13:40:04,74.39, , , , 
2021-06-09 13:55:04,74.54, , , , 
2021-06-09 14:10:04,74.54, , , , 
2021-06-09 14:25:04,74.62, , , , 
2021-06-09 14:40:04,74.85, , , , 
2021-06-09 14:55:04,74.85, , , , 
2021-06-09 15:10:04,75.01, , , , 
2021-06-09 15:25:04,75.32, , , , 
2021-06-09 15:40:04,75.55, , , , 
2021-06-09 15:55:04,75.55, , , , 
2021-06-09 16:10:04,75.55, , , , 
2021-06-09 16:25:04,75.86, , , , 
2021-06-09 16:40:04,75.86, , , , 
2021-06-09 16:55:04,75.86, , , , 
2021-06-09 17:10:04,75.78, , , , 
2021-06-09 17:25:04,75.78, , , , 
2021-06-09 17:40:04,75.78, , , , 
2021-06-09 17:55:04,75.70, , , , 
2021-06-09 18:10:04,75.70, , , , 
2021-06-09 18:25:04,75.62, , , , 
2021-06-09 18:40:04,75.55, , , , 
2021-06-09 18:55:04,75.47, , , , 
2021-06-09 19:10:04,75.39, , , , 
2021-06-09 19:25:04,75.39, , , , 
2021-06-09 19:40:04,75.32, , , , 
2021-06-09 19:55:04,75.16, , , , 
2021-06-09 20:10:04,75.08, , , , 
2021-06-09 20:25:04,74.93, , , , 
2021-06-09 20:40:04,74.93, , , , 
2021-06-09 20:55:04,74.78, , , , 
2021-06-09 21:10:04,74.62, , , , 
2021-06-09 21:25:04,74.54, , , , 
2021-06-09 21:40:04,74.47, , , , 
2021-06-09 21:55:04,74.39, , , , 
2021-06-09 22:10:04,74.16, , , , 
2021-06-09 22:25:04,74.16, , , , 
2021-06-09 22:40:04,74.00, , , , 
2021-06-09 22:55:04,73.93, , , , 
2021-06-09 23:10:04,73.77, , , , 
2021-06-09 23:25:04,73.69, , , , 
2021-06-09 23:40:04,73.69, , , , 
2021-06-09 23:55:04,73.62, , , , 
2021-06-10 00:10:04,73.54, , , , 
2021-06-10 00:25:04,73.39, , , , 
2021-06-10 00:40:04,73.31, , , , 
2021-06-10 00:55:04,73.15, , , , 
2021-06-10 01:10:04,72.84, , , , 
2021-06-10 01:25:04,72.77, , , , 
2021-06-10 01:40:04,72.61, , , , 
2021-06-10 01:55:04,72.38, , , , 
2021-06-10 02:10:04,72.15, , , , 
2021-06-10 02:25:04,72.00, , , , 
2021-06-10 02:40:04,71.84, , , , 
2021-06-10 02:55:04,71.61, , , , 
2021-06-10 03:10:04,71.45, , , , 
2021-06-10 03:25:04,71.30, , , , 
2021-06-10 03:40:04,71.15, , , , 
2021-06-10 03:55:04,70.84, , , , 
2021-06-10 04:10:04,70.76, , , , 
2021-06-10 04:25:04,70.53, , , , 
2021-06-10 04:40:04,70.37, , , , 
2021-06-10 04:55:04,70.30, , , , 
2021-06-10 05:10:04,70.14, , , , 
2021-06-10 05:25:04,69.91, , , , 
2021-06-10 05:40:04,69.68, , , , 
2021-06-10 05:55:04,69.60, , , , 
2021-06-10 06:10:04,69.52, , , , 
2021-06-10 06:25:04,69.45, , , , 
2021-06-10 06:40:04,69.37, , , , 
2021-06-10 06:55:04,69.45, , , , 
2021-06-10 07:10:04,69.29, , , , 
2021-06-10 07:25:04,69.37, , , , 
2021-06-10 07:40:04,69.37, , , , 
2021-06-10 07:55:04,69.52, , , , 
2021-06-10 08:10:04,69.52, , , , 
2021-06-10 08:25:04,69.68, , , , 
2021-06-10 08:40:04,69.60, , , , 
2021-06-10 08:55:04,69.68, , , , 
2021-06-10 09:10:04,69.83, , , , 
2021-06-10 09:25:04,69.83, , , , 
2021-06-10 09:40:04,69.91, , , , 
2021-06-10 09:55:04,69.91, , , , 
2021-06-10 10:10:04,69.91, , , , 
2021-06-10 10:25:04,69.99, , , , 
2021-06-10 10:40:04,70.14, , , , 
2021-06-10 10:55:04,69.83, , , , 
2021-06-10 11:10:04,69.76, , , , 
2021-06-10 11:25:04,69.68, , , , 
2021-06-10 11:40:04,69.60, , , , 
2021-06-10 11:55:04,69.45, , , , 
2021-06-10 12:10:04,69.52, , , , 
2021-06-10 12:25:04,69.45, , , , 
2021-06-10 12:40:04,69.60, , , , 
2021-06-10 12:55:04,69.60, , , , 
2021-06-10 13:10:04,69.76, , , , 
2021-06-10 13:25:04,69.91, , , , 
2021-06-10 13:40:04,70.14, , , , 
2021-06-10 13:55:04,70.37, , , , 
2021-06-10 14:10:04,70.45, , , , 
2021-06-10 14:25:04,70.61, , , , 
2021-06-10 14:40:04,70.68, , , , 
2021-06-10 14:55:04,70.68, , , , 
2021-06-10 15:10:04,71.15, , , , 
2021-06-10 15:25:04,70.99, , , , 
2021-06-10 15:40:04,71.15, , , , 
2021-06-10 15:55:04,71.38, , , , 
2021-06-10 16:10:04,71.30, , , , 
2021-06-10 16:25:04,71.22, , , , 
2021-06-10 16:40:04,71.22, , , , 
2021-06-10 16:55:04,71.07, , , , 
2021-06-10 17:10:04,70.99, , , , 
2021-06-10 17:25:04,70.91, , , , 
2021-06-10 17:40:04,70.76, , , , 
2021-06-10 17:55:04,70.68, , , , 
2021-06-10 18:10:04,70.68, , , , 
2021-06-10 18:25:04,70.45, , , , 
2021-06-10 18:40:04,70.37, , , , 
2021-06-10 18:55:04,70.30, , , , 
2021-06-10 19:10:04,70.22, , , , 
2021-06-10 19:25:04,70.06, , , , 
2021-06-10 19:40:04,69.91, , , , 
2021-06-10 19:55:04,69.76, , , , 
2021-06-10 20:10:04,69.60, , , , 
2021-06-10 20:25:04,69.37, , , , 
2021-06-10 20:40:04,69.14, , , , 
2021-06-10 20:55:04,68.91, , , , 
2021-06-10 21:10:04,68.75, , , , 
2021-06-10 21:25:04,68.60, , , , 
2021-06-10 21:40:04,68.37, , , , 
2021-06-10 21:55:04,68.21, , , , 
2021-06-10 22:10:04,68.06, , , , 
2021-06-10 22:25:04,67.75, , , , 
2021-06-10 22:40:04,67.75, , , , 
2021-06-10 22:55:04,67.52, , , , 
2021-06-10 23:10:04,67.36, , , , 
2021-06-10 23:25:04,67.21, , , , 
2021-06-10 23:40:04,67.13, , , , 
2021-06-10 23:55:04,66.90, , , , 
2021-06-11 00:10:04,66.82, , , , 
2021-06-11 00:25:04,66.67, , , , 
2021-06-11 00:40:04,66.59, , , , 
2021-06-11 00:55:04,66.44, , , , 
2021-06-11 01:10:04,66.36, , , , 
2021-06-11 01:25:04,66.20, , , , 
2021-06-11 01:40:04,65.97, , , , 
2021-06-11 01:55:04,65.97, , , , 
2021-06-11 02:10:04,65.74, , , , 
2021-06-11 02:25:04,65.59, , , , 
2021-06-11 02:40:04,65.51, , , , 
2021-06-11 02:55:04,65.28, , , , 
2021-06-11 03:10:04,65.20, , , , 
2021-06-11 03:25:04,64.97, , , , 
2021-06-11 03:40:04,64.89, , , , 
2021-06-11 03:55:04,64.81, , , , 
2021-06-11 04:10:04,64.58, , , , 
2021-06-11 04:25:04,64.43, , , , 
